Data,Indice de vendas residenciais,Variacao mensal de vendas residenciais,Preco medio de vendas residenciais (RS/m2),Indice de alugueis residenciais,Variacao mensal de alugueis residenciais,Preco medio de alugueis residenciais (RS/m2),Rentabilidade dos alugueis residenciais,Indice de vendas comerciais,Variacao mensal de vendas comerciais,Preco medio de vendas comerciais (RS/m2),Indice de alugueis comerciais,Variacao mensal de alugueis comerciais,Preco medio de alugueis comerciais (RS/m2),Rentabilidade dos alugueis comerciais
2018-04,129.29318851113942,-7.634077707830542E-5,6884.097035437007,144.80452968526492,0.0029176361378121622,26.98800184991854,0.003669834657429626,93.76040065711467,-0.0023623788155374605,9074.961333006078,87.67090901177885,-0.0031277462469491988,37.75193010604887,0.004271702771536115
2018-05,129.27616359875074,-1.3167679275857342E-4,6883.190559618342,144.99804484337565,0.0013363888445432324,27.024068314527288,0.003676254796167258,93.55133786790414,-0.0022297557150495477,9054.726386109955,87.52077250027122,-0.0017125009105067768,37.687279891368874,0.004269741936888057
2018-06,129.19554035990117,-6.236512331833204E-4,6878.897849337601,145.03601518623316,2.6186796448541584E-4,27.031145052288927,0.0036800823070866464,93.25317567924894,-0.0031871504507632953,9025.867610826926,87.54290860988077,2.5292406564957705E-4,37.696811911422266,0.004284373699905904
2018-07,129.1095786157612,-6.653615434443113E-4,6874.320895247371,145.1222067691367,5.942771027793976E-4,27.047209042855414,0.0036839557557060165,92.92236726654224,-0.0035474224904098127,8993.849045068817,87.25460375987129,-0.00329329759071927,37.57266509157658,0.004293338573416315
2018-08,129.03174120990295,-6.028786298645322E-4,6870.176514084796,145.23153604157596,7.533600464963736E-4,27.067585329517538,0.0036878896423106033,92.452198277828,-0.00505980424891232,8948.341929456503,86.85196426745023,-0.004614535796061142,37.399284683558086,0.0043038109640112935
2018-09,128.9966469764063,-2.71981399053962E-4,6868.307953864747,145.21603572098948,-1.0672833882326651E-4,27.06469645109936,0.003687718094824203,91.95728374879211,-0.005353193739629928,8900.439721459668,86.35605899798503,-0.0057097760960029605,37.18574314186429,0.004309407691433389
2018-10,128.91751847786557,-6.134151576453293E-4,6864.094829658471,145.16245337820138,-3.689836492371976E-4,27.054710020637334,0.0036888527798837178,91.51160019327412,-0.004846636800794284,8857.30252276239,86.22924827906336,-0.001468463480074246,37.131137236081045,0.004322480705182473
2018-11,128.99303541773173,5.857771756529824E-4,6868.115659741203,145.04980802430313,-7.759951094567767E-4,27.033715697973545,0.0036844393275407925,91.12471341396329,-0.004227734828084212,8819.856196404027,86.24790567409235,2.163696819971997E-4,37.139171288437005,0.00433919462563009
2018-12,129.1389833503369,0.0011314404078679736,6875.886523324545,145.60086872356894,0.0037991136063652807,27.136419855112326,0.0036955644565489798,90.88339659812561,-0.002648203838418944,8796.499419370408,86.40342831709013,0.0018032048637268558,37.2061408227391,0.004350471794618164
2019-01,129.3110232075777,0.0013322069972790584,6885.046627463415,146.2005364793614,0.00411857265035253,27.248183171756075,0.003726981322901437,90.74827057338763,-0.0014868064992717383,8783.420726862847,86.54314715556332,0.0016170520220613416,37.266305087989615,0.004367139867173683
